sep=,
"Time","restworkerjava-56c6fcc879-4bfz7 / worker / PKG","restworkerjava-56c6fcc879-59l9c / worker / PKG","restworkerjava-56c6fcc879-5br2p / worker / PKG","restworkerjava-56c6fcc879-5mxxw / worker / PKG","restworkerjava-56c6fcc879-68sp5 / worker / PKG","restworkerjava-56c6fcc879-6q7jv / worker / PKG","restworkerjava-56c6fcc879-7dmm2 / worker / PKG","restworkerjava-56c6fcc879-7j585 / worker / PKG","restworkerjava-56c6fcc879-7xx4z / worker / PKG","restworkerjava-56c6fcc879-8g8lt / worker / PKG","restworkerjava-56c6fcc879-9njqv / worker / PKG","restworkerjava-56c6fcc879-b4wg8 / worker / PKG","restworkerjava-56c6fcc879-bsdct / worker / PKG","restworkerjava-56c6fcc879-bzwhz / worker / PKG","restworkerjava-56c6fcc879-hs4pn / worker / PKG","restworkerjava-56c6fcc879-jdhfc / worker / PKG","restworkerjava-56c6fcc879-jptv2 / worker / PKG","restworkerjava-56c6fcc879-klg2j / worker / PKG","restworkerjava-56c6fcc879-ldjmr / worker / PKG","restworkerjava-56c6fcc879-n8db9 / worker / PKG","restworkerjava-56c6fcc879-p4x9m / worker / PKG","restworkerjava-56c6fcc879-ptmv5 / worker / PKG","restworkerjava-56c6fcc879-qjdwz / worker / PKG","restworkerjava-56c6fcc879-qqb25 / worker / PKG","restworkerjava-56c6fcc879-rkpct / worker / PKG","restworkerjava-56c6fcc879-rt69j / worker / PKG","restworkerjava-56c6fcc879-stxpk / worker / PKG","restworkerjava-56c6fcc879-ttns8 / worker / PKG","restworkerjava-56c6fcc879-xpccb / worker / PKG","restworkerjava-56c6fcc879-xxsjq / worker / PKG","restworkerjava-56c6fcc879-zc2k2 / worker / PKG","restworkerjava-56c6fcc879-4bfz7 / worker / DRAM","restworkerjava-56c6fcc879-59l9c / worker / DRAM","restworkerjava-56c6fcc879-5br2p / worker / DRAM","restworkerjava-56c6fcc879-5mxxw / worker / DRAM","restworkerjava-56c6fcc879-68sp5 / worker / DRAM","restworkerjava-56c6fcc879-6q7jv / worker / DRAM","restworkerjava-56c6fcc879-7dmm2 / worker / DRAM","restworkerjava-56c6fcc879-7j585 / worker / DRAM","restworkerjava-56c6fcc879-7xx4z / worker / DRAM","restworkerjava-56c6fcc879-8g8lt / worker / DRAM","restworkerjava-56c6fcc879-9njqv / worker / DRAM","restworkerjava-56c6fcc879-b4wg8 / worker / DRAM","restworkerjava-56c6fcc879-bsdct / worker / DRAM","restworkerjava-56c6fcc879-bzwhz / worker / DRAM","restworkerjava-56c6fcc879-hs4pn / worker / DRAM","restworkerjava-56c6fcc879-jdhfc / worker / DRAM","restworkerjava-56c6fcc879-jptv2 / worker / DRAM","restworkerjava-56c6fcc879-klg2j / worker / DRAM","restworkerjava-56c6fcc879-ldjmr / worker / DRAM","restworkerjava-56c6fcc879-n8db9 / worker / DRAM","restworkerjava-56c6fcc879-p4x9m / worker / DRAM","restworkerjava-56c6fcc879-ptmv5 / worker / DRAM","restworkerjava-56c6fcc879-qjdwz / worker / DRAM","restworkerjava-56c6fcc879-qqb25 / worker / DRAM","restworkerjava-56c6fcc879-rkpct / worker / DRAM","restworkerjava-56c6fcc879-rt69j / worker / DRAM","restworkerjava-56c6fcc879-stxpk / worker / DRAM","restworkerjava-56c6fcc879-ttns8 / worker / DRAM","restworkerjava-56c6fcc879-xpccb / worker / DRAM","restworkerjava-56c6fcc879-xxsjq / worker / DRAM","restworkerjava-56c6fcc879-zc2k2 / worker / DRAM","restworkerjava-56c6fcc879-4bfz7 / worker / OTHER","restworkerjava-56c6fcc879-59l9c / worker / OTHER","restworkerjava-56c6fcc879-5br2p / worker / OTHER","restworkerjava-56c6fcc879-5mxxw / worker / OTHER","restworkerjava-56c6fcc879-68sp5 / worker / OTHER","restworkerjava-56c6fcc879-6q7jv / worker / OTHER","restworkerjava-56c6fcc879-7dmm2 / worker / OTHER","restworkerjava-56c6fcc879-7j585 / worker / OTHER","restworkerjava-56c6fcc879-7xx4z / worker / OTHER","restworkerjava-56c6fcc879-8g8lt / worker / OTHER","restworkerjava-56c6fcc879-9njqv / worker / OTHER","restworkerjava-56c6fcc879-b4wg8 / worker / OTHER","restworkerjava-56c6fcc879-bsdct / worker / OTHER","restworkerjava-56c6fcc879-bzwhz / worker / OTHER","restworkerjava-56c6fcc879-hs4pn / worker / OTHER","restworkerjava-56c6fcc879-jdhfc / worker / OTHER","restworkerjava-56c6fcc879-jptv2 / worker / OTHER","restworkerjava-56c6fcc879-klg2j / worker / OTHER","restworkerjava-56c6fcc879-ldjmr / worker / OTHER","restworkerjava-56c6fcc879-n8db9 / worker / OTHER","restworkerjava-56c6fcc879-p4x9m / worker / OTHER","restworkerjava-56c6fcc879-ptmv5 / worker / OTHER","restworkerjava-56c6fcc879-qjdwz / worker / OTHER","restworkerjava-56c6fcc879-qqb25 / worker / OTHER","restworkerjava-56c6fcc879-rkpct / worker / OTHER","restworkerjava-56c6fcc879-rt69j / worker / OTHER","restworkerjava-56c6fcc879-stxpk / worker / OTHER","restworkerjava-56c6fcc879-ttns8 / worker / OTHER","restworkerjava-56c6fcc879-xpccb / worker / OTHER","restworkerjava-56c6fcc879-xxsjq / worker / OTHER","restworkerjava-56c6fcc879-zc2k2 / worker / OTHER"
2024-02-07 20:05:00,,,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:05:10,,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:05:20,,,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:05:30,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:05:40,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:05:50,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:06:00,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:06:10,,,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:07:50,,,,,,,,,,,,,,,,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:00,,,,,,,,,,,,,,,,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:10,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:20,,,,,,,,,,,,,,,,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:30,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:40,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:08:50,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:09:00,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:09:10,,,,,,,,,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2024-02-07 20:10:50,,,,,,,,,,,,,,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:00,,,,,,,,,,,,,,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:10,,,,,,,,,,,,,,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:20,,,,,,,,,,,,,,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:30,,,,,,,,,,,,,,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:40,,,,,,,,,,,,,,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:11:50,,,,,,,,,,,,,,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:12:00,,,,,,,,,,,,,,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:12:10,,,,,,,,,,,,,,0.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
2024-02-07 20:13:50,,,,,,,,,,,,,,,,,,,,,,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:00,,,,,,,,,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:10,,,,,,,,,,,,,,,,,,,,,,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:20,,,,,,,,,,,,,,,,,,,,,,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:30,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:40,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:14:50,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:15:00,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:15:10,,,,,,,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2024-02-07 20:16:50,,,,,,,,,,,,,,,,,,,,,,,,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:00,,,,,,,,,,,,,,,,,,,,,,,,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:10,,,,,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:20,,,,,,,,,,,,,,,,,,,,,,,,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:30,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:40,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:17:50,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:18:00,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:18:10,,,,,,,,,,,,,,,,,,,,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2024-02-07 20:19:50,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:20,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:40,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:20:50,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:21:10,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
2024-02-07 20:22:50,,,,,,,,,,,,,,,,,,0.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:00,,,,,,,,,,,,,,,,,,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:10,,,,,,,,,,,,,,,,,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:20,,,,,,,,,,,,,,,,,,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:30,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:40,,,,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:23:50,,,,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:24:00,,,,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:24:10,,,,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:24:20,,,,,,,,,,,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
2024-02-07 20:25:50,,,,,,,,,,,,,,,,,,,,,,,,,,0.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:10,,,,,,,,,,,,,,,,,,,,,,,,,,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:20,,,,,,,,,,,,,,,,,,,,,,,,,,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:30,,,,,,,,,,,,,,,,,,,,,,,,,,0.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:40,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:26:50,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:27:10,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:27:20,,,,,,,,,,,,,,,,,,,,,,,,,,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2024-02-07 20:29:00,,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:29:10,,,,,,0.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:29:20,,,,,,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:29:30,,,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:29:40,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:29:50,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:30:00,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:30:10,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:30:20,,,,,,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:32:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:32:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:32:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:32:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:33:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:33:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07 20:35:00,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:35:10,,,,,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:35:20,,,,,0.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:35:30,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:35:40,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:35:50,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-07 20:36:00,,,,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,

